Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2008,235000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24784.68899521531
2013,150000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22800.0
2016,125000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2018,182000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2012,179000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24900.0
2007,286000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17224.880382775118
2018,108144,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38516.746411483255
2023,12200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30250.0
2022,68800,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24401.91387559809
2008,290000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2019,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2008,197800,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11674.64114832536
2019,107000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36500.0
2019,70000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39234.44976076555
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62000.0
2019,85000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42000.0
2016,91700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37800.0
2016,161000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
1999,285000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13400.0
2006,265000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18500.0
2023,12000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35500.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55502.39234449761
2013,178000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26500.0
2012,400000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21000.0
2021,91220,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28900.0
2022,20100,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56449.76076555024
2015,123204,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20500.0
2020,67000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38000.0
2009,142600,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10800.0
2021,39400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26602.87081339713
2021,36000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28612.44019138756
2023,8000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37500.0
2019,119000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26000.0
2024,1500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31849.76076555024
2023,9000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52153.11004784689
2022,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59000.0
2022,46000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31483.253588516745
2022,14000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,65000.0
2023,21000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2022,13047,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,63500.0
2000,148800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13672.727272727272
2021,30000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2020,37500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44000.0
2023,40000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55502.39234449761
2022,29000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32500.0
2016,150000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32500.0
2023,18000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2020,65000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43900.0
2022,26000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31000.0
2011,210000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21500.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36900.0
2023,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2014,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27000.0
2021,11342,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33200.0
2019,72000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,73200.95693779904
2023,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2009,259000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19000.0
2018,185000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34449.76076555024
2007,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18500.0
2022,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48000.0
2022,18500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32000.0
2018,105345,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2021,30000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2016,119000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2020,86000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42500.0
2011,171000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2019,72000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35000.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2022,74000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44400.0
2018,68400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37799.04306220096
2007,204000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18947.36842105263
2013,240000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15000.0
2021,40000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30000.0
2024,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35500.0
2017,135000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2021,73000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47000.0
2019,55000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41500.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32344.497607655503
2019,80500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2009,220000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10047.846889952154
2022,60000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,54000.0
2015,150000,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27000.0
2021,51700,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29186.6028708134
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55416.26794258373
2013,195000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27000.0
2018,110000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2020,22000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2022,37000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27272.727272727272
2017,154000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31100.47846889952
2022,36600,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29900.0
2015,170000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,23900.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2013,110000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,14500.0
2017,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2013,140000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,18500.0
2017,107000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35500.0
2023,4600,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30622.00956937799
2021,58000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31900.0
2020,71251,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39138.75598086124
2021,24990,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,46700.0
2023,50,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29500.0
1999,287000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2016,180000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33492.82296650718
2019,62033,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,37224.88038277512
2001,300000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11900.0
2017,110000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25000.0
2008,210000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10500.0
2022,3000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2017,60000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2011,200000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22488.03827751196
2021,41000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46000.0
2008,300000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17129.186602870814
2022,40000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30999.0
2023,2000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33900.0
2024,945,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31100.47846889952
2006,313000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16500.0
2022,14500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,65000.0
2020,55000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39900.0
2021,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48000.0
2013,184000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24870.71770334928
2022,74000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33491.86602870814
2013,205800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30622.00956937799
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,68000.0
2021,42300,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2017,157500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30900.0
2019,87574,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2017,180000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29665.07177033493
2021,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43900.0
2021,38000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49900.0
2023,1888,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2022,30000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34000.0
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34100.0
2020,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41000.0
2015,90000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28229.66507177033
2012,115000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14000.0
2021,72000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47846.88995215311
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40500.0
2022,78546,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24401.91387559809
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66000.0
2017,119000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50500.0
2018,47500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37500.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37272.72727272727
2006,280000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12900.0
2021,67000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27751.196172248805
2017,95000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,30900.0
2006,300000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16800.0
2019,35000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,41500.0
2018,85282,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41300.0
2022,31421,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33400.0
2024,1111,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40500.0
2005,165000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2019,29000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43000.0
2021,38000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46999.0
2020,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41000.0
2022,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2013,93000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20500.0
2020,38000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43540.66985645933
2022,46000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43540.66985645933
2016,124000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36267.94258373206
2012,190000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26500.0
2021,98000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44880.382775119615
2023,30000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53588.516746411486
2022,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46889.95215311005
2020,35000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45500.0
2020,29500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52900.0
2006,327000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17900.0
2024,111111,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34928.22966507177
2014,126000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,18181.81818181818
2023,14000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28708.133971291867
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28638.66028708134
2022,20000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33900.0
2014,120000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,18000.0
2006,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2022,33000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29999.0
2023,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54449.76076555024
2018,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2013,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25837.32057416268
2023,22100,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35406.6985645933
2017,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35500.0
2022,50000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47500.0
2022,50000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33491.86602870814
2021,41500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49900.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55023.92344497608
2016,141200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2013,257000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22900.0
2012,221781,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22800.0
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32600.0
2019,69000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40095.69377990431
2011,126000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6459.33014354067
2024,6000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35900.0
2023,17000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33492.82296650718
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34500.0
2021,14000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2021,49000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46000.0
2020,43200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31100.47846889952
2024,1300,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38000.0
2019,47843,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,42526.31578947369
2021,82794,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38277.511961722485
2013,210000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21531.1004784689
2008,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21000.0
2017,59963,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40191.387559808616
2016,235000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31000.0
2020,37000,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,40000.0
2023,10800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53999.0
2019,113000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2021,59000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27655.502392344497
2020,100000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2019,65000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,43000.0
2011,219000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22900.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000.0
2013,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15800.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33900.0
2023,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,11655.406698564591
2010,147000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27500.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2023,1100,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34928.22966507177
2022,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2021,65000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28500.0
2024,1800,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35000.0
2017,85000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36363.63636363636
2010,255000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21500.0
2017,88000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26315.78947368421
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53687.36842105263
2023,600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55500.0
2016,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32057.416267942583
2022,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2012,280000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10526.315789473683
2020,62958,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2010,197000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21000.0
2010,275000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10900.0
2019,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2023,11111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40500.0
2021,16000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30000.0
2021,74000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39500.0
2014,149000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,22900.0
2022,28000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28500.0
2017,61000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,24210.52631578948
2006,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19500.0
2022,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30794.258373205743
2013,142000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,19900.0
2021,50000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46500.0
2020,50000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2011,223000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12344.497607655505
2022,24000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28000.0
2023,6000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64593.3014354067
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2014,144100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20861.24401913876
2023,41000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52000.0
2024,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,39234.44976076555
2021,15900,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47751.196172248805
2016,80000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34449.76076555024
2019,95000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34736.84210526316
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32700.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32535.88516746412
2019,38000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,50500.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34100.0
2005,168000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19500.0
2021,67200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48500.0
2023,1111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34449.76076555024
2023,7200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51000.0
2021,114778,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46889.95215311005
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2020,85000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42500.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30526.315789473683
2021,69000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45900.0
