Año,Kilómetros,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Nafta/GNC,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0,hibrido,Precio
2023,1888,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37320.57416267943
2023,26000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51674.64114832536
2023,1111,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2023,1111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58900.0
2021,15000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2021,44000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000.0
2021,15500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2022,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40000.0
2021,16500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29000.0
2012,197400,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12300.0
2020,35000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45500.0
2016,118140,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2023,13000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,52631.57894736842
2013,176000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,22000.0
2023,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,85263.15789473684
2016,121000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2021,23500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2021,39400,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26602.87081339713
2002,450000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17500.0
2022,78546,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24401.91387559809
2022,8000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,67900.0
2019,81000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2024,1300,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38000.0
2018,58000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2021,79800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,36842.10526315789
2021,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2011,240000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21531.1004784689
2022,55000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2018,80000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38277.511961722485
2019,70000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39900.0
2022,124000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32500.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31338.75598086124
2017,195000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31800.0
2021,25000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34354.066985645935
2022,50000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26258.373205741627
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2020,49000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,49000.0
2022,64237,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25186.6028708134
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35500.0
2018,64000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36267.94258373206
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33014.354066985645
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28638.66028708134
2021,79000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2020,16900,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44900.0
2011,214000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18400.0
2022,37000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33000.0
2010,255000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21500.0
2015,123204,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,20500.0
2023,15500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72000.0
2019,29000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,43000.0
2020,57000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44500.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58181.81818181818
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34449.76076555024
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38000.0
2020,84000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50000.0
2023,5500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33000.0
2000,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17500.0
2019,38000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40000.0
2017,112000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,24500.0
2023,10000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53900.0
2021,33000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,23923.44497607656
2018,138500,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39799.0
2019,35000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,41500.0
2019,129000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2024,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36800.0
2022,16873,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45933.01435406699
2011,200000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22488.03827751196
2009,435000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18500.0
2012,281000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19138.75598086124
2012,230000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13875.598086124402
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2011,170000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23900.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2011,223000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12344.497607655505
2023,5500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2017,100000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30478.468899521533
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60900.0
2016,102000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33014.354066985645
2011,219000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22900.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37500.0
2021,47800,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30500.0
2012,150000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13875.598086124402
2008,200000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10500.0
2011,171000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14500.0
2017,152000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,26794.258373205743
2023,9800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69999.0
2016,91700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37800.0
2008,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18181.81818181818
2013,78800,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,21531.1004784689
2023,7300,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37000.0
2017,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55023.92344497608
2019,116000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40750.0
2024,1500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38500.0
2019,70000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000.0
2006,243000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,16000.0
2010,245000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21500.0
2011,154500,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,12700.0
2006,275000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15000.0
2023,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28000.0
2019,70000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39234.44976076555
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34900.0
2022,1000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32800.0
2016,162000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2010,320000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2014,153000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30000.0
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55406.6985645933
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,35000.0
2023,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61913.87559808613
2016,124000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36267.94258373206
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54500.0
2017,150000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37799.04306220096
2021,38000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49900.0
2021,65000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,28500.0
2017,95000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31578.947368421053
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33491.86602870814
2008,137000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10000.0
2021,115000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43062.2009569378
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2018,70000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,27800.0
2014,192000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26500.0
2013,230000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25000.0
2016,163000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29500.0
2013,141000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24800.0
2018,47500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37500.0
2023,40000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55502.39234449761
2023,8000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53500.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38468.8995215311
2011,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,23000.0
2016,108400,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25825.837320574163
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2017,98000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49500.0
2012,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2023,40000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47368.42105263158
2022,32000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49500.0
2013,188000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24000.0
2012,106000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14162.67942583732
2022,6700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56000.0
2024,500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36900.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,64593.3014354067
2017,27500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42900.0
2020,80000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2021,32000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,49000.0
2021,30000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30622.00956937799
2014,108000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19138.75598086124
2017,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35500.0
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2023,1000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,11655.406698564591
2019,67000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,38900.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,44708.13397129186
2021,38000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,46999.0
2007,290000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17703.34928229665
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34000.0
2021,16000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,30000.0
2020,23700,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,37799.04306220096
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,40191.387559808616
2021,16000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2018,92000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38500.0
2020,65426,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36842.10526315789
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000.0
2018,93600,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,37800.0
2021,24000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45000.0
2021,90249,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,44976.07655502392
2011,273852,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000.0
2013,118000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16500.0
2008,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11952.057416267942
2019,125000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43700.0
2019,40000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42900.0
2018,75000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,58373.20574162679
2010,220000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26000.0
2017,95000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2023,6700,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,32000.0
2020,62958,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40191.387559808616
2012,210000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22000.0
2015,160000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,26500.0
2018,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33200.0
2021,15900,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47751.196172248805
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2015,122000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28708.133971291867
2022,30000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31000.0
2022,26000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31000.0
2013,128000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13397.129186602871
2013,130000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,15800.0
2024,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36363.63636363636
2022,83932,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24401.91387559809
2007,275000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17224.880382775118
2018,163000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32535.88516746412
2023,15000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2024,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38000.0
2017,90500,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,25358.851674641148
2024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60250.71770334928
2023,7000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50000.0
2021,92000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45000.0
2018,105345,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38000.0
2015,135627,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,19300.0
2011,269000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23923.44497607656
2017,140000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34354.066985645935
2019,69000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,40095.69377990431
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31338.75598086124
2022,13800,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31291.866028708133
2021,12037,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,29483.253588516745
2006,283307,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19000.0
2023,60000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2010,275000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10900.0
2017,90000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35900.0
2023,3500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,38181.81818181818
2014,126000,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,18181.81818181818
2023,5800,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,60000.0
2007,240000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18500.0
2023,34000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31000.0
2024,1500,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32057.416267942583
2012,138500,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,14800.0
2017,166000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34449.76076555024
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36000.0
2008,211000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0
2017,118000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35000.0
2022,32000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,54000.0
2018,78000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27900.0
2022,36600,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29900.0
2023,10698,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,28660.28708133972
2021,72000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47846.88995215311
2022,15000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48500.0
2022,33000,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29999.0
2023,4800,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91000.0
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36000.0
2023,9000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,30622.00956937799
2023,1111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34449.76076555024
2007,204000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18947.36842105263
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,39952.153110047846
2020,86000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38700.0
2021,28000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,54000.0
2016,17000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,27900.0
2019,162000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39000.0
2024,3500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55000.0
2024,1000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59617.224880382775
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,36267.94258373206
2020,38000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,48000.0
2023,8002,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53500.0
2019,55000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41500.0
2011,382000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18000.0
2021,24000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45900.0
2024,999,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,38200.0
2022,18000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33500.0
2018,145000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2023,500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,53000.0
2024,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,29747.36842105263
2014,300000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22000.0
2023,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32500.0
2018,90000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33397.12918660287
2024,500,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34000.0
2009,259000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19000.0
2016,132000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34000.0
2008,885000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12918.66028708134
2017,107000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35500.0
2023,20000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34500.0
2022,27257,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,34000.0
2023,5000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,78468.8995215311
2020,67500,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,47990.0
2012,221781,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22800.0
2024,1111,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,34928.22966507177
2023,6400,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,59000.0
2020,85000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42500.0
2020,50000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42000.0
2023,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,31100.47846889952
2016,116000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34500.0
2023,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,40900.0
2019,35900,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,41626.79425837321
2022,50000,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26794.258373205743
2016,105000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36000.0
2023,7200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,51000.0
2017,149500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33900.0
2020,46500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,41900.0
