,Año,Kilómetros,Precio,Corolla Cross,Hilux SW4,RAV4,Diésel,Eléctrico,Híbrido,Nafta,Automática,Manual,1,1.8,2.0,2.4,2.5,2.7,2.8,3.0
1135,2016,110000,25000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1136,2024,0,35000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1137,2017,98000,49500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1138,2024,0,59652.63157894737,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1139,2013,168000,28000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1140,2007,290000,17703.34928229665,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1141,2018,106000,37000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1142,2018,90000,39900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1143,2020,67500,47990.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1144,2023,10000,60000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1145,2020,100000,36363.63636363636,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1146,2024,500,39000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1147,2014,87500,17703.34928229665,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1148,2015,123204,20500.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1149,2016,150000,34800.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1150,2016,1111111,37799.04306220096,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1151,2013,130000,15800.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1152,2014,70000,26900.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1153,2024,0,62000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,2012,138500,14800.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1155,2017,147000,31000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1156,2008,175000,13000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1157,2007,240000,18500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1158,2012,240000,24000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1159,2023,0,35000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1160,2013,210000,21531.1004784689,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1161,2019,85000,42000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1162,2018,71800,38500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1163,2024,0,54641.14832535885,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1164,2023,8000,32000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1165,2014,210000,24880.38277511962,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1166,2023,0,61913.87559808613,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1167,2021,24000,45900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1168,2012,96300,14500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1169,2021,16000,50000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1170,2021,41085,44976.07655502392,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1171,2024,0,40191.387559808616,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1172,2011,174000,24000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1173,2023,3600,36000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1174,2006,280000,16267.942583732058,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1175,2009,260000,20000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1176,2005,235000,16000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1177,2018,68400,37799.04306220096,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1178,2014,120000,18000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1179,2014,153000,30000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1180,2020,78000,44000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1181,2013,150000,22800.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1182,2018,88000,26000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1183,2022,91000,28612.44019138756,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1184,2013,257000,22900.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1185,2024,0,32344.497607655503,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1186,2011,220000,12440.19138755981,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1187,2016,42000,25500.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1188,2020,115000,40500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1189,2019,50120,27655.502392344497,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1190,2014,115900,17900.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1191,2017,128128,33971.29186602871,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1192,2011,270000,25000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,2024,500,41000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1194,2018,50300,30622.00956937799,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1195,2023,0,55406.6985645933,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1196,2013,130000,21500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1197,2020,24600,50000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1198,2023,0,50500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1199,2016,135600,23827.75119617225,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1200,2017,107000,35500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1201,2012,106000,14162.67942583732,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1202,2006,310000,15500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1203,2011,100000,17224.880382775118,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1204,2019,129900,46794.25837320574,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1205,2022,68200,24401.91387559809,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1206,2016,141200,32535.88516746412,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1207,2023,0,59808.61244019138,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1208,2011,130000,28000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1209,2012,156700,26100.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1210,2024,0,38500.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1211,2012,400000,21000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1212,2021,16000,30000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1213,2023,21800,31500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1214,2012,221700,26000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1215,2006,219000,22900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1216,2023,12000,31000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1217,2018,100000,39000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1218,2018,80000,27000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1219,2024,0,29747.36842105263,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1220,2018,11111,38000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1221,2023,0,58900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1222,2023,1200,34000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1223,2020,38000,48000.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1224,2013,110000,14500.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1225,2021,1100,53500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1226,2008,200000,10500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1227,2024,1500,32057.416267942583,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1228,2016,100000,37500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1229,2023,5000,38500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1230,2024,0,74900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1231,2021,40000,27000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1232,2023,0,58181.81818181818,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1233,2020,30000,44000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1234,2021,64000,29500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1235,2011,240000,21531.1004784689,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1236,2024,500,26794.258373205743,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1237,2017,91000,31387.55980861244,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1238,2022,3000,60000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1239,2013,131000,25837.32057416268,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1240,2022,74000,44400.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1241,2019,81000,39000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1242,2023,22000,35000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1243,2024,500,40500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1244,2014,192000,26500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1245,2008,131000,18800.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1246,2017,180000,29665.07177033493,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1247,2020,86000,42500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1248,2018,160000,39800.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1249,2016,93000,38500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1250,2012,152435,14000.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1251,2022,33000,29999.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1252,2021,16500,29000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1253,2020,68000,43500.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1254,2009,156000,12000.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1255,2016,150000,30900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1256,2019,95000,37500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1257,2021,70409,41626.79425837321,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1258,2015,160000,22000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1259,2022,111111,53000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1260,2018,99000,37500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1261,2016,158000,30000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1262,2016,208000,30143.54066985646,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1263,2018,84000,38000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1264,2016,163000,29500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1265,2020,62958,40191.387559808616,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1266,2018,140000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1267,2024,0,27070.105263157893,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1268,2023,0,38000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1269,2016,150000,32500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1270,2005,165000,18000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1271,2014,96000,20000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1272,2019,113000,39000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1273,2012,293000,20900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1274,2014,150000,20000.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1275,2022,19000,48700.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1276,2011,320000,19043.06220095693,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1277,2019,54000,42000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1278,2021,56497,46000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1279,2011,150800,25000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1280,2011,219000,22900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1281,2023,0,85263.15789473684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1282,2020,80000,41148.32535885168,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1283,2018,70000,39000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1284,2024,500,36900.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1285,2014,162000,25000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1286,2022,500,57000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1287,2017,88000,26315.78947368421,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1288,2023,0,58181.81818181818,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1289,2020,49000,49000.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1290,2016,207000,30000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1291,2022,83932,24401.91387559809,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1292,2017,121500,37000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1293,2013,124901,15600.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1294,2018,96000,38000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1295,2021,15000,28400.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1296,2008,210000,10500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1297,2023,8000,36850.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1298,2010,153000,23500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1299,2019,129000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1300,2020,68000,43500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1301,2023,0,14560.765550239234,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1302,2018,145000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1303,2017,123000,35000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1304,2024,1100,30622.00956937799,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1305,2018,120000,41900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1306,2022,11660,47846.88995215311,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1307,2023,0,57129.18660287081,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1308,2023,1600,33500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1309,2012,200000,22870.813397129183,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1310,2016,108400,25825.837320574163,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1311,2007,204000,18947.36842105263,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1312,2020,30000,46000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1313,2024,1000,35500.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1314,2021,11342,33200.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1315,2023,0,29747.36842105263,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1316,2013,217000,13800.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1317,2020,55000,39900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1318,2024,0,35000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1319,2022,16800,45933.01435406699,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1320,2013,355000,20000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1321,2019,83800,34900.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1322,2018,90000,39000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1323,2015,200000,24500.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1324,2023,12200,30250.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1325,2022,5500,30143.54066985646,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1326,2009,246000,9900.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1327,2011,200000,22000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1328,2013,104000,21052.63157894737,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1329,2008,320000,19000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1330,2024,500,35400.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1331,2012,200000,23000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1332,2002,250000,8990.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1333,2021,50000,42000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1334,2021,41500,49900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1335,2019,90000,37500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1336,2013,265000,24900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1337,2022,42500,45000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1338,2012,170000,13500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1339,2023,10000,55000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1340,2023,33000,28229.66507177033,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1341,2007,230000,21000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1342,2022,0,30794.258373205743,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1343,2024,0,53687.36842105263,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1344,2022,15000,53000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1345,2024,999,38200.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1346,2017,145000,35500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1347,2021,90000,45000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1348,2023,5000,62000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1349,2021,85000,43900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1350,2017,112000,24500.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1351,2013,160000,17224.880382775118,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1352,2020,41000,37900.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1353,2005,168000,19500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1354,2023,10698,28660.28708133972,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1355,2024,0,39000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1356,2022,45500,32000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1357,2017,91000,38500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1358,2000,275000,17500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1359,2020,66000,41900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1360,2021,51000,45500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1361,2022,35300,50500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1362,2020,85000,42500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1363,2023,0,53687.36842105263,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1364,2023,0,34449.76076555024,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1365,2023,6700,52000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1366,2022,31000,52631.57894736842,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1367,2010,197000,21000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1368,2023,8000,32900.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1369,2021,54000,49000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1370,2019,70154,41000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1371,2016,155000,35885.167464114835,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1372,2009,189000,10500.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1373,2023,28000,30500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1374,2012,165000,23923.44497607656,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1375,2017,130000,35500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1376,2021,30000,31000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1377,2023,0,55416.26794258373,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1378,2021,82794,38277.511961722485,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1379,2023,0,35000.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1380,2011,170000,20000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1381,2024,0,29747.36842105263,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1382,2020,26500,44000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1383,2016,102000,33014.354066985645,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1384,2022,28000,32535.88516746412,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1385,2023,37500,32057.416267942583,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1386,2023,12000,54000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1387,2017,60000,42000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1388,1999,287000,15000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1389,2022,0,32383.73205741627,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1390,2020,67500,48000.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1391,2022,11000,26794.258373205743,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1392,2018,46000,42000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1393,2018,78000,27900.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1394,2023,0,40900.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1395,2023,40846,27655.502392344497,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1396,2014,51598,23846.88995215311,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1397,2018,107000,36842.10526315789,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1398,2010,255000,21500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1399,2022,28000,28500.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1400,2021,47000,33000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1401,2012,147000,11952.143540669857,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1402,2023,16000,32440.191387559807,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1403,2012,190000,26500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1404,2011,181000,24500.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1405,2016,250000,32000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1406,2022,34000,48803.82775119617,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1407,2021,53000,44000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1408,2024,0,34900.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1409,2022,14000,65000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1410,2019,55000,41500.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1411,2023,26000,51674.64114832536,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1412,2023,7300,37000.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1413,2021,44320,43062.2009569378,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1414,2023,5800,60000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1415,2019,93000,36000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1416,2023,4500,89900.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1417,2022,20000,59000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1418,2023,17000,33492.82296650718,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1419,2013,142000,16172.248803827752,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
